accession	gene	description	ppid	organism	logFC	AveExpr	t	P.Value	adj.P.Val	B	count	sca.t	sca.P.Value	sca.adj.pval
A0A0B4J1V1	IGHV3-21	HV321_HUMAN Immunoglobulin heavy variable 3-21 	UP000005640	Homo sapiens	1.0697544825001781	1.5105872891510244	2.9336136024043133	0.003971062310152995	0.008389197860521891	-3.017566321884848	1.0	2.920298103093619	0.004089047296175188	0.008696040583199232
A0A0B4J1V6	IGHV3-73	HV373_HUMAN Immunoglobulin heavy variable 3-73 	UP000005640	Homo sapiens	0.7949969797042673	-2.440867256218767	2.5303780264213533	0.0126053993299472	0.022216145780404182	-4.0601977190894445	1.0	2.486465605264474	0.014100992663604029	0.024681842161326753
A0A0B4J1X5	IGHV3-74	HV374_HUMAN Immunoglobulin heavy variable 3-74 	UP000005640	Homo sapiens	-0.7013841150872457	1.323602257833191	-2.6365253038931225	0.009412005144868885	0.017255342765592957	-3.799062021361835	1.0	-2.5414423829919204	0.01215063553600605	0.021653925899362738
A0A0B4J1Y9	IGHV3-72	HV372_HUMAN Immunoglobulin heavy variable 3-72 	UP000005640	Homo sapiens	-0.08883723692660128	-1.9040907810922723	-0.28659869930645276	0.774882715609753	0.8212212168754525	-7.149438731450149	1.0	-0.2812434623465966	0.7789470737793772	0.8255286263641904
A0A0B4J231	IGLL5	A0A0B4J231_HUMAN Immunoglobulin lambda like polypeptide 5 	UP000005640	Homo sapiens	0.9524209982272581	0.07150842020662754	2.436564273333079	0.016201888757287303	0.02808103398406218	-4.2829026614929395	1.0	2.4374914635866554	0.016068716774673843	0.02770767919524841
A0A0B4J2H0	IGHV1-69D	HV69D_HUMAN Immunoglobulin heavy variable 1-69D 	UP000005640	Homo sapiens	1.5839759445824244	0.04791197195451736	4.586359038868679	1.0595377035271035e-05	3.8849715795993794e-05	2.5644097327088318	1.0	4.545847322338153	1.1890462043253118e-05	4.4105318509276095e-05
A0A0C4DH31	IGHV1-18	HV118_HUMAN Immunoglobulin heavy variable 1-18 	UP000005640	Homo sapiens	0.3184975360787755	1.0660940190975539	0.7407070080008148	0.4602269284099674	0.5377743229405846	-6.916249290159217	1.0	0.745302107267711	0.4573630610369971	0.536392707613243
A0A0C4DH38	IGHV5-51	HV551_HUMAN Immunoglobulin heavy variable 5-51 	UP000005640	Homo sapiens	0.7901869483199352	-0.24482766143692622	2.8814748349288584	0.0046425312703512675	0.009432913855044934	-3.1600348897588812	2.0	2.8915116352449446	0.004458877660214808	0.009260185348764383
A0A0C4DH41	IGHV4-61	HV461_HUMAN Immunoglobulin heavy variable 4-61 	UP000005640	Homo sapiens	-1.2671356530577187	1.1658925317978006	-5.133218725345797	1.0306960614806198e-06	4.697029194461681e-06	4.81000121333269	2.0	-5.114895053729697	1.0354057305633687e-06	4.6520341978833045e-06
A0A0C4DH42	IGHV3-66	HV366_HUMAN Immunoglobulin heavy variable 3-66 	UP000005640	Homo sapiens	0.46811883225394046	0.689914816905957	1.1623376921216682	0.24725965115914933	0.30290803783046105	-6.517151708157575	1.0	1.1650277643318367	0.24602787315771688	0.3018572751435065
A0A0G2JH46	HLA-DRA	A0A0G2JH46_HUMAN HLA class II histocompatibility antigen, DR alpha chain 	UP000005640	Homo sapiens	0.7630975430975295	-2.218927956541117	1.6585328368965524	0.0996570811063546	0.13585730287575692	-5.826871788450993	1.0	1.6747243164494705	0.09626461042493947	0.130505827838112
A0A0G2JMB2	IGHA2	A0A0G2JMB2_HUMAN Immunoglobulin heavy constant alpha 2 (Fragment) 	UP000005640	Homo sapiens	-0.16552598002390861	1.2972082142677703	-0.6838162769215493	0.49532653299963314	0.5747778057018171	-6.956698053402918	12.0	-0.7017311444300831	0.48403463984970696	0.5635293799710092
A0A0G2JMW3	CDHR5	A0A0G2JMW3_HUMAN Cadherin-related family member 5 	UP000005640	Homo sapiens	-0.9142883072255654	-1.0862487295776788	-4.101351215582646	7.253239572646767e-05	0.00021034394760675623	0.7262259005004905	5.0	-4.134831223067195	6.152158133904751e-05	0.00017841258588323776
A0A0G2JR65	MUC2	A0A0G2JR65_HUMAN Mucin-2 	UP000005640	Homo sapiens	-0.8637158565496563	0.8368128851093132	-3.7575213979185356	0.00025954790818343	0.0006842626670290427	-0.4811000553111082	5.0	-3.7940534073924925	0.0002214390916479238	0.0005837939688899809
A0A0J9YY99	unknown	A0A0J9YY99_HUMAN Ig-like domain-containing protein (Fragment) 	UP000005640	Homo sapiens	0.5256754925516839	-0.9621461739170842	1.9151370266935452	0.057704641157131115	0.08522120615335567	-5.378648364773093	1.0	1.8535794748814916	0.065945495540764	0.0951882944683426
A0A0J9YYC8	PRSS2	A0A0J9YYC8_HUMAN Serine protease 2 	UP000005640	Homo sapiens	-0.4655413456828713	0.5401066308444642	-1.4281534599418921	0.15568170451200355	0.20025186991664976	-6.176630446609401	1.0	-1.4083449229974259	0.1612893411507719	0.20580519930838495
A0A1B0GVI3	KRT10	A0A1B0GVI3_HUMAN Keratin 10 	UP000005640	Homo sapiens	-0.7125608418429077	0.4299350228878049	-3.417099984194824	0.0008488006396911948	0.0020206522691156056	-1.5924121580708182	5.0	-3.432297326751569	0.00079125821976627	0.0018836669560107473
A0A286YF23	MYO15B	A0A286YF23_HUMAN Myosin XVB 	UP000005640	Homo sapiens	0.11950864985207144	-1.5179161816254814	0.36035559018629937	0.7191748359226062	0.7750566643895654	-7.125547513723621	1.0	0.3559179120871518	0.7224483149932288	0.7785845016312162
A0A2R8YCR2	CTRB2	A0A2R8YCR2_HUMAN Chymotrypsinogen B2 	UP000005640	Homo sapiens	-0.974614749548035	-1.4574817192413743	-3.1932169976752873	0.001770848034158514	0.003978172696454689	-2.2753448729926635	4.0	-3.2493027925846203	0.001454830739188666	0.0033149357557227463
A0A2R8YDF1	BPI	A0A2R8YDF1_HUMAN Bactericidal permeability-increasing protein 	UP000005640	Homo sapiens	2.938886396428673	3.0756037688755495	8.95381030869169	3.391411605419413e-15	5.409301510643963e-14	23.956792777463555	1.0	8.83523640573054	4.2312133141779404e-15	6.748785236113814e-14
A0A3B3IRX2	PLA2G2A	A0A3B3IRX2_HUMAN Phospholipase A2 	UP000005640	Homo sapiens	-0.11109864095258712	0.30372263522525317	-0.33455474162884125	0.7385082403270642	0.7932125544253653	-7.134523333029046	7.0	-0.3431870928145104	0.7319826222106249	0.7862035571891898
A0A494C0X7	ITGB2	A0A494C0X7_HUMAN Integrin beta 	UP000005640	Homo sapiens	2.2928931362980474	-1.3106339564572713	9.071161104266956	1.7619117612950711e-15	2.9581571150164615e-14	24.603110351688052	5.0	9.19839510833968	5.281357555854648e-16	8.867121370092803e-15
A0A590UJ76	DMBT1	A0A590UJ76_HUMAN Deleted in malignant brain tumors 1 protein 	UP000005640	Homo sapiens	0.2726764000091543	0.8828710370498587	1.282136010376282	0.20211087162288088	0.2518490939363242	-6.3721132792837345	10.0	1.3073100862225466	0.1932924604504465	0.24086052688942358
A0A5H1ZRQ3	IGKC	A0A5H1ZRQ3_HUMAN Immunoglobulin kappa constant (Fragment) 	UP000005640	Homo sapiens	0.4976765888174981	2.3227978551744486	2.5453628156674406	0.012102430614633944	0.021448196478156822	-4.023919755418911	18.0	2.626658789473749	0.009602342789792478	0.01780899622060349
A0A5K1VW95	MDH1	A0A5K1VW95_HUMAN Malate dehydrogenase 	UP000005640	Homo sapiens	0.23080493889718506	-0.5629006601021287	0.6270449851455545	0.5317459536605895	0.6036546591378222	-6.993863877558477	1.0	0.6246371269108266	0.5332458787878342	0.6053574211150147
A0A5M5ZMU3	F2Y61_23825	A0A5M5ZMU3_9BACT OmpA family protein (Fragment) 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.1219367195195964	-0.7016847387685592	-2.8840082380144922	0.004607638307003437	0.009422029614962156	-3.153164146125196	1.0	-2.8841835291972884	0.0045577958555323315	0.009380237922031057
A0A642PLP7	F2Y44_23645	A0A642PLP7_9BACT Histone H1 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.2462383011841172	-0.48024809160841575	-3.2343086304546067	0.0015513936996036704	0.0035349613583826487	-2.15292762916408	1.0	-3.2324131212535514	0.0015370743588174315	0.0034774944713670966
A0A7I2U302	MME	A0A7I2U302_HUMAN Membrane metalloendopeptidase 	UP000005640	Homo sapiens	-1.1109204512730997	0.596389523611762	-4.4424799009812626	1.9024638024071766e-05	6.525655408256875e-05	2.003328253534228	2.0	-4.430805959324419	1.9035480723817026e-05	6.529374570857668e-05
A0A7I2V2D2	SERPING1	A0A7I2V2D2_HUMAN Serpin family G member 1 	UP000005640	Homo sapiens	0.1849194213697256	-0.875797885716435	0.5717637615202625	0.5684841503530977	0.6363033121496076	-7.026978891325233	1.0	0.5634184763717854	0.5740689626709464	0.6425543827790593
A0A7I2V2R5	DPP4	A0A7I2V2R5_HUMAN Dipeptidyl peptidase 4 	UP000005640	Homo sapiens	-0.7053810350018342	0.12065534813385924	-3.700775965643561	0.00031795478247597097	0.0008049807588082122	-0.67228866012338	5.0	-3.695873976179855	0.00031567659648698733	0.0007992129704710234
A0A804HK76	FLNB	A0A804HK76_HUMAN Filamin B 	UP000005640	Homo sapiens	-1.1895774410966613	-4.845072981026632	-3.0909729734880407	0.0024482689636097983	0.005423595829107817	-2.5741352622124305	1.0	-3.0889076172225822	0.0024319721852998255	0.005350338807659617
A0A8I5KWT8	MYH9	A0A8I5KWT8_HUMAN Myosin heavy chain 9 	UP000005640	Homo sapiens	1.4163004167187365	-3.8049851860935675	4.61447110829307	9.437170205214216e-06	3.541714465250982e-05	2.6755384269046303	1.0	4.523662071798967	1.3028061752396951e-05	4.7769559758788816e-05
A0A8V8TLF6	SPPL2A	A0A8V8TLF6_HUMAN Signal peptide peptidase like 2A 	UP000005640	Homo sapiens	0.20738679522619474	-2.7749735066331165	0.521516697851315	0.6029075431104183	0.6678038411535535	-7.0544417521542755	1.0	0.5223018860578861	0.6023018435215886	0.6671329447339818
A0A994J6T1	RAC1	A0A994J6T1_HUMAN Rac family small GTPase 1 	UP000005640	Homo sapiens	1.2253231975194094	1.6304860900660818	6.263071991458523	5.265862358536601e-09	3.5740640263259064e-08	9.942544900501291	1.0	5.722213959566805	6.322709040238136e-08	3.361573639726609e-07
A6KWD7	rpsF	RS6_PHOV8 Small ribosomal subunit protein bS6 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.4485450253807426	-1.304577068786339	-4.528266873655936	1.3439431496224515e-05	4.871793917381387e-05	2.3363131066310423	1.0	-4.45751645995525	1.7077511803877795e-05	6.053029183818907e-05
A6KWD9	BVU_0015	A6KWD9_PHOV8 Two-component system response regulator 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.2563053560693265	-1.0631460313994396	-0.65327558169199	0.5147496873714613	0.592798376431394	-6.97708918627924	1.0	-0.6536847039899489	0.5144082436943075	0.5924051615107728
A6KWL4	lpxC	A6KWL4_PHOV8 Multifunctional fusion protein 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5380753107972032	-2.775507216426383	-1.910304289826936	0.05832963024627953	0.0857465299973477	-5.3876536436198545	1.0	-1.8548060269241637	0.06576885115533318	0.0951882944683426
A6KWR2	rplS	RL19_PHOV8 Large ribosomal subunit protein bL19 	UP000002861	Phocaeicola vulgatus dnLKV7	-2.698763223249812	-1.6817383259647847	-8.1751650458883	2.4849878618460507e-13	3.6032323996767735e-12	19.72238177953664	2.0	-8.281881041786248	9.661726895047737e-14	1.4009503997819218e-12
A6KWV5	BVU_0191	A6KWV5_PHOV8 ROK family transcriptional repressor, with glucokinase domain 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.6036119715712348	0.9383313994831037	-2.489992791977309	0.014055417449985085	0.024635594321677154	-4.157004156328862	2.0	-2.47772930413962	0.014435415155278184	0.025026616492031202
A6KWX1	glyQS	A6KWX1_PHOV8 Glycine--tRNA ligase 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.3905139475295412	-2.000767559056	-6.030440819833208	1.6327339835819895e-08	1.0016195014666436e-07	8.837807279952722	2.0	-5.97677016736962	1.8582338469119575e-08	1.1623070532645381e-07
A6KX09	BVU_0251	A6KX09_PHOV8 Glutamate dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.1052622375801031	0.8734385413027722	-2.6751828520451086	0.008444029237358043	0.015938729743888852	-3.701568686293783	1.0	-2.6855795131531086	0.008133474889440452	0.015443919581735143
A6KX14	mdh	A6KX14_PHOV8 Malate dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.0480100704189457	0.01650548027084735	-5.441622104642149	2.5860513548105314e-07	1.3305651325557412e-06	6.149646194506635	5.0	-5.4383054372965045	2.390530755670723e-07	1.210443350887239e-06
A6KX66	BVU_0310	A6KX66_PHOV8 Methylmalonyl-CoA mutase large subunit 	UP000002861	Phocaeicola vulgatus dnLKV7	-2.074007739637145	-3.812475948866612	-5.95245722583042	2.3743725277437607e-08	1.4291034648118109e-07	8.472631192551546	1.0	-5.904198520787493	2.6424353157447836e-08	1.5904469164577095e-07
A6KXA0	groEL	CH60_PHOV8 Chaperonin GroEL 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.14320932397574815	-0.8564368600008134	-0.661540009645045	0.5094544781142892	0.5888260091248488	-6.971662562016524	4.0	-0.6620910547651051	0.5090226254983922	0.5883268751231416
A6KXH9	guaB	A6KXH9_PHOV8 Inosine-5'-monophosphate dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.6229582807276453	-1.5363852607739368	-5.354555853107647	3.838974445530837e-07	1.8278102210811e-06	5.766413961720767	1.0	-5.2422901318980575	5.849935772680846e-07	2.7443081051252793e-06
A6KXJ6	BVU_0445	A6KXJ6_PHOV8 FKBP-type peptidyl-prolyl cis-transisomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.8390665737697354	-1.9966533518407723	-3.367933919053821	0.00100060037358013	0.0023298651034457042	-1.7457150290994532	2.0	-3.358174881468552	0.0010155738090390518	0.002347594529590272
A6KXJ7	BVU_0446	A6KXJ7_PHOV8 Putative RNA-binding protein rbpA 	UP000002861	Phocaeicola vulgatus dnLKV7	0.48795612580904923	-2.120149768870477	1.5479578243226302	0.12409994233806722	0.16291309302816231	-6.001021260906381	1.0	1.5215942753110352	0.13041051143492602	0.16960074953645174
A6KXL2	tpiA	TPIS_PHOV8 Triosephosphate isomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.5336661246729106	0.25981116298501566	-4.200807962953092	4.946211186366698e-05	0.0001517155161972093	1.0906414502743491	1.0	-4.182116706990511	5.119709667090178e-05	0.00015407428149073272
A6KXR9	BVU_0523	A6KXR9_PHOV8 phosphate acetyltransferase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.030619329059292322	-0.6095490625294097	0.11349591575518544	0.9098151157672193	0.9302276343902017	-7.184130637621402	1.0	0.10960502459105399	0.9128826606916709	0.9333640024379584
A6KXS0	ackA	ACKA_PHOV8 Acetate kinase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.6419967338363414	-1.0099778937073736	-2.640951931573779	0.009296298890811794	0.017141730324676082	-3.7879626101672073	1.0	-2.512845497766024	0.013132734567951517	0.023274124039869632
A6KYH1	rpsD	RS4_PHOV8 Small ribosomal subunit protein uS4 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.660162640660438	0.6989865649966578	-4.18819929258191	5.1939534923195764e-05	0.00015779725371904235	1.044075444539402	1.0	-4.193638528519818	4.894531963441292e-05	0.00014870054250835924
A6KYH6	rplO	RL15_PHOV8 Large ribosomal subunit protein uL15 	UP000002861	Phocaeicola vulgatus dnLKV7	0.09912155659701058	-0.26095890525133303	0.2959035130154768	0.7677830006993422	0.8164092574103006	-7.146724546712345	1.0	0.2925207813274592	0.770330060695458	0.8218571550563581
A6KYH8	rpsE	RS5_PHOV8 Small ribosomal subunit protein uS5 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5551328790642827	-0.11122259640414704	-1.7313618974603726	0.08579525725192028	0.1204265846579586	-5.70588949682762	1.0	-1.704690635086928	0.09051389508501696	0.12499537892692819
A6KYI0	rplF	RL6_PHOV8 Large ribosomal subunit protein uL6 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.1648983118518577	-1.1279787846696532	-3.749258275168349	0.0002673692237349732	0.0006991047735365282	-0.509085582565211	2.0	-3.7877976765014956	0.00022654318411011369	0.0005923547191075923
A6KYI1	rpsH	RS8_PHOV8 Small ribosomal subunit protein uS8 	UP000002861	Phocaeicola vulgatus dnLKV7	0.43224844578686406	-0.36216335456768484	1.1090555281011332	0.2694844039686867	0.3256269881288298	-6.577188720447801	1.0	1.1092611569254185	0.26925667375597157	0.3253853536460063
A6KYI3	rplE	RL5_PHOV8 Large ribosomal subunit protein uL5 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.07863401177010965	-1.8069426501872863	-0.30048237933938843	0.7642964384259856	0.815419946013008	-7.145357115207035	1.0	-0.2890036039890355	0.7730145218922584	0.821972108278768
A6KYI8	rplP	RL16_PHOV8 Large ribosomal subunit protein uL16 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.9887394519950093	0.6074470482549359	-3.917940214577722	0.0001445514790641471	0.0004009732332301124	0.07188696446856646	2.0	-3.9101963672998377	0.0001443556516566998	0.0003969780420559245
A6KYJ2	rplB	RL2_PHOV8 Large ribosomal subunit protein uL2 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.9417516728514608	1.9929311948348611	-4.9751555224095565	2.0550050547509334e-06	8.740621499540637e-06	4.143260276637683	2.0	-4.8339457519974145	3.535609078471559e-06	1.4459734564518299e-05
A6KYJ4	rplD	RL4_PHOV8 Large ribosomal subunit protein uL4 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.8710363253487561	2.8263687608218198	-2.824453917546007	0.005494785485303862	0.010955228561324573	-3.313273893386833	1.0	-2.7702308051153346	0.006377711406840384	0.012481533366761242
A6KYJ5	rplC	RL3_PHOV8 Large ribosomal subunit protein uL3 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5346943382195829	-0.11522249180925752	-2.1641333962555294	0.0323094105849129	0.051277124261627935	-4.88582766785443	3.0	-2.1689365417159143	0.03180971117989468	0.050484068986997026
A6KYJ8	rpsG	RS7_PHOV8 Small ribosomal subunit protein uS7 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.21452260556938374	-0.07059215541452922	-0.6835437135593844	0.4954981083636355	0.5747778057018171	-6.956884126159687	1.0	-0.6716086892582306	0.5029612895708693	0.5834350959022083
A6KYK3	rpoB	RPOB_PHOV8 DNA-directed RNA polymerase subunit beta 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.6642088781392228	-0.5620032344206082	-5.770594161019599	5.6300443079197005e-08	3.044040905468448e-07	7.631553089665477	2.0	-5.807601211281052	4.2067024044965806e-08	2.3136863224731194e-07
A6KYK4	rplL	RL7_PHOV8 Large ribosomal subunit protein bL12 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.08238962536023409	1.6142764812661892	-0.4046365572909071	0.6864196600275432	0.7447886787373683	-7.108592537292461	4.0	-0.40325229987723377	0.6873898997956811	0.7483869557502466
A6KYK5	BVU_0815	A6KYK5_PHOV8 50S ribosomal protein L10 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.0695437163638724	-0.16346013606120743	-3.5087229332651027	0.0006218624317520217	0.0015259547363761148	-1.3018116622226392	2.0	-3.5414887169776246	0.000543945805901923	0.0013451062952148328
A6KYK6	rplA	RL1_PHOV8 Large ribosomal subunit protein uL1 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.15074273377644398	0.8651288164188798	-0.4771208526898605	0.6340892058368777	0.6999116147472803	-7.076614657607368	2.0	-0.4824056661830481	0.6302859827085525	0.69571359337034
A6KYK7	rplK	RL11_PHOV8 Large ribosomal subunit protein uL11 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.12271229945533	-0.47550788451740483	-4.900861083436171	2.829445047809863e-06	1.1721986626640862e-05	3.8347212466740217	1.0	-4.618100597041869	8.812115681245326e-06	3.323842542248541e-05
A6KYK9	tuf	EFTU_PHOV8 Elongation factor Tu 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.6582644636447423	1.5188656778730047	-3.0264497548901628	0.0029918524613801365	0.006536992706714134	-2.758385890546629	11.0	-3.0937796499668195	0.0023949777152067983	0.005305540910770615
A6KYN0	BVU_0847	A6KYN0_PHOV8 Alkyl hydroperoxide reductase C 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.4314120862022114	0.3875800549995081	-1.8577828270896946	0.06549625280224762	0.09453984001772393	-5.484134063887739	6.0	-1.8828661733571268	0.061834189258770524	0.09089910771220183
A6KYR0	BVU_0879	A6KYR0_PHOV8 Putative plasminogen binding protein 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.6628900328030678	1.1187160840490997	-7.278911278794386	3.0080177701940905e-11	3.095347318361016e-10	15.003786730118767	8.0	-7.407883343401076	1.1803463069522071e-11	1.2146144255411424e-10
A6KZ07	pckA	A6KZ07_PHOV8 Phosphoenolpyruvate carboxykinase (ATP) 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.0663918969186796	0.7177775836881822	-5.8915094819580665	3.1760739395730824e-08	1.8330605463028063e-07	8.189096524737904	11.0	-5.989145571469504	1.749546893460251e-08	1.1162109180276402e-07
A6KZ09	BVU_0978	A6KZ09_PHOV8 2-oxoglutarate synthase subunit KorB 	UP000002861	Phocaeicola vulgatus dnLKV7	1.1202285207192946	-1.8319462002154507	2.728449023279936	0.007257720913537251	0.014117152264746238	-3.5651583433193355	1.0	2.7380184821669973	0.007000572018894345	0.013534439236529068
A6KZ25	BVU_0996	A6KZ25_PHOV8 DNA-binding protein HU-beta 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.1863217556686059	0.38361814950164147	-4.659202281202844	7.842286491609977e-06	2.97820165574236e-05	2.8533595964083602	2.0	-4.652904232837334	7.619461382399278e-06	2.9284435915486382e-05
A6KZ77	BVU_1050	A6KZ77_PHOV8 3-oxoacyl-[acyl-carrier-protein] synthase 2 	UP000002861	Phocaeicola vulgatus dnLKV7	0.39701784919472694	0.0919304288373942	1.1609195272895756	0.24783384913401357	0.30290803783046105	-6.518785400166305	1.0	1.1497105586415524	0.25226180939853887	0.30831998926488086
A6KZ78	acpP	ACP_PHOV8 Acyl carrier protein 	UP000002861	Phocaeicola vulgatus dnLKV7	1.21761444792776	2.0853289062155715	3.472286379396519	0.0007042521740453125	0.0017019427539428384	-1.418139319258966	1.0	3.4459385795017847	0.0007554132034132058	0.0018255819082485805
A6KZR6	BVU_1240	A6KZR6_PHOV8 Fumarate reductase flavoprotein subunit 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.9110808290991987	2.468946280332472	-2.9479748288097074	0.0038024615942852543	0.008140840594476484	-2.9779322960347443	1.0	-2.892015785855299	0.004452145235861937	0.009260185348764383
A6KZR7	BVU_1241	A6KZR7_PHOV8 Fumarate reductase iron-sulfur cluster protein subunit 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.8435542066571803	0.42194196410689855	-3.656433297841281	0.00037204421746918375	0.0009272039482239814	-0.8200568669147152	2.0	-3.6240511342233255	0.00040744890826356503	0.0010154390760631034
A6L048	fucI	FUCI_PHOV8 L-fucose isomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.9256940338987085	0.17996566666945574	-4.106465694333911	7.11291657043693e-05	0.00020816700788709914	0.7448030731077075	2.0	-4.062054558528669	8.13950728107932e-05	0.00023391917321300028
A6L0U4	BVU_1627	A6L0U4_PHOV8 Pseudouridine synthase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5517519560571542	-2.792845881092505	-1.861466448594054	0.06497071699846077	0.09420753964776811	-5.477450357283379	2.0	-1.8761669494282442	0.06275521357006439	0.09141056223219425
