accession	gene	description	ppid	organism	logFC	AveExpr	t	P.Value	adj.P.Val	B	count	sca.t	sca.P.Value	sca.adj.pval
A0A0J9YYC8	PRSS2	A0A0J9YYC8_HUMAN Serine protease 2 	UP000005640	Homo sapiens	-0.06936059551338825	0.740959153538146	-0.1845910477513216	0.8538633209782651	0.9049249149238092	-7.091671775345281	1.0	-0.18345146129748668	0.8547359064077897	0.9058496815418103
A0A1B0GVI3	KRT10	A0A1B0GVI3_HUMAN Keratin 10 	UP000005640	Homo sapiens	-0.6297734530206394	0.49640819109179635	-2.7655949133249083	0.006586451708343592	0.016414672616887546	-3.396302300792459	5.0	-2.7881813983657997	0.006114655324257515	0.01535885864911927
A0A286YF23	MYO15B	A0A286YF23_HUMAN Myosin XVB 	UP000005640	Homo sapiens	-0.13952333543371376	-1.6418759352466772	-0.4121480991353341	0.6809707176237578	0.7730592844198532	-7.023713791150588	1.0	-0.40613590874679756	0.6853251756472023	0.7780026015354361
A0A2R8YCR2	CTRB2	A0A2R8YCR2_HUMAN Chymotrypsinogen B2 	UP000005640	Homo sapiens	-0.12279431233496962	-1.0266814616480509	-0.38087905441667835	0.70397058117987	0.7963355155899947	-7.036117886431897	4.0	-0.38746146702994066	0.6990621682583786	0.7907830910440524
A0A2R8YDF1	BPI	A0A2R8YDF1_HUMAN Bactericidal permeability-increasing protein 	UP000005640	Homo sapiens	2.7783891585326836	2.884711333879793	8.139367345078673	4.3528302705932775e-13	1.0039091763517517e-11	19.238265432499684	1.0	8.026559079703206	5.760560594705803e-13	1.312584878365108e-11
A0A3B3IRX2	PLA2G2A	A0A3B3IRX2_HUMAN Phospholipase A2 	UP000005640	Homo sapiens	-1.2252611654628884	-0.20456504079464957	-3.49235810151382	0.0006723203773678834	0.002211032993611905	-1.2941439998979254	7.0	-3.578797765629212	0.0004893672298403523	0.001678582218484649
A0A494C0X7	ITGB2	A0A494C0X7_HUMAN Integrin beta 	UP000005640	Homo sapiens	1.7055587231376261	-1.6722216431624317	5.837026090551682	4.6763250973151296e-08	4.839568281380298e-07	7.889012367675861	5.0	5.939755299766826	2.5555293724795118e-08	2.811082309727463e-07
A0A590UJ76	DMBT1	A0A590UJ76_HUMAN Deleted in malignant brain tumors 1 protein 	UP000005640	Homo sapiens	0.027871171247068616	0.7593585087695963	0.1069867609177126	0.9149792402265473	0.9385156837050437	-7.103003498887101	10.0	0.10946534418003612	0.913005914609432	0.9364915973003499
A0A5H1ZRQ3	IGKC	A0A5H1ZRQ3_HUMAN Immunoglobulin kappa constant (Fragment) 	UP000005640	Homo sapiens	-0.01697995475695313	2.0661457762757744	-0.08126860924939343	0.9353645600654695	0.9532948711210376	-7.10542839563327	18.0	-0.08379106552574005	0.9333542776858966	0.9512460529770002
A0A5K1VW95	MDH1	A0A5K1VW95_HUMAN Malate dehydrogenase 	UP000005640	Homo sapiens	0.002219512530380441	-0.67728176095267	0.005669740923946551	0.9954856981821542	0.9986161563525384	-7.108720349415986	1.0	0.005651192801282434	0.9954998778878303	0.998630380648484
A0A5M5ZMU3	F2Y61_23825	A0A5M5ZMU3_9BACT OmpA family protein (Fragment) 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.6536287613246428	-0.4415012957245259	-1.5142344226175704	0.13261206187970426	0.20240788392165387	-5.971223051122812	1.0	-1.518542901712772	0.131359204450908	0.20049562784612276
A0A642PLP7	F2Y44_23645	A0A642PLP7_9BACT Histone H1 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.49091483061794194	-0.08303665068125082	-1.217212656960867	0.2259263214451942	0.31471832550662426	-6.371221591950133	1.0	-1.2156425861620708	0.22637246669799016	0.31811813602052363
A0A7I2U302	MME	A0A7I2U302_HUMAN Membrane metalloendopeptidase 	UP000005640	Homo sapiens	-1.208981082991201	0.5955044721196175	-4.1958871543041845	5.256313301107579e-05	0.00026615300683385996	1.1125617151238387	2.0	-4.210302743479326	4.786067411417574e-05	0.0002385555475378447
A0A7I2V2D2	SERPING1	A0A7I2V2D2_HUMAN Serpin family G member 1 	UP000005640	Homo sapiens	-0.056094373583802204	-0.9940709364575606	-0.17357945823502952	0.8624902436610835	0.9080342829303156	-7.093646749383116	1.0	-0.17030681267503545	0.865039439010124	0.9107180892548831
A0A7I2V2R5	DPP4	A0A7I2V2R5_HUMAN Dipeptidyl peptidase 4 	UP000005640	Homo sapiens	-0.563443345575615	0.2140622021840509	-2.5919273289377647	0.010736134884520883	0.024118500198325083	-3.8356948265350885	5.0	-2.607139606814651	0.010221254441599764	0.023289858334788034
A0A804HK76	FLNB	A0A804HK76_HUMAN Filamin B 	UP000005640	Homo sapiens	-0.8682988958298354	-4.649855433780528	-2.044016924450892	0.04315396204089134	0.07605587785107369	-5.052086102682072	1.0	-2.047933465742247	0.042624619491826866	0.07554029787718206
A0A8I5KWT8	MYH9	A0A8I5KWT8_HUMAN Myosin heavy chain 9 	UP000005640	Homo sapiens	1.6286060929752773	-3.763688342818295	4.696002169731171	7.155708070422596e-06	4.784680409894711e-05	3.0205360265848196	1.0	4.637303537892367	8.635049654065957e-06	5.19732233895668e-05
A0A8V8TLF6	SPPL2A	A0A8V8TLF6_HUMAN Signal peptide peptidase like 2A 	UP000005640	Homo sapiens	0.6184059836921443	-2.594090699361333	1.460828925981602	0.1466918722441756	0.2217758637246067	-6.0493466755279925	1.0	1.463327870212692	0.1458444039182047	0.22049462014174073
A0A994J6T1	RAC1	A0A994J6T1_HUMAN Rac family small GTPase 1 	UP000005640	Homo sapiens	0.978745024611277	1.4682204318354604	4.449136353410854	1.949232853010356e-05	0.00010908864563338658	2.059584695905615	1.0	4.138123434243362	6.323978503288648e-05	0.0002987390283667427
A6KWD7	rpsF	RS6_PHOV8 Small ribosomal subunit protein bS6 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.5252841231716756	-1.2822052145466503	-5.022633602920136	1.807214313537311e-06	1.3726223000438149e-05	4.345865025189452	1.0	-4.89646565673103	2.90249127254926e-06	2.1043061725982136e-05
A6KWD9	BVU_0015	A6KWD9_PHOV8 Two-component system response regulator 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.2742233886228189	-1.0611846472443036	-0.6610901202940147	0.509829564458243	0.6289961695969454	-6.890231733724909	1.0	-0.6614094450482574	0.5095460749828251	0.6275876367549081
A6KWL4	lpxC	A6KWL4_PHOV8 Multifunctional fusion protein 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.17623504157874725	-2.587568872196763	-0.6142225918386538	0.5402381523047658	0.6503244173027181	-6.920067565193687	1.0	-0.5949119947954166	0.5529591243032332	0.6631351904238023
A6KWR2	rplS	RL19_PHOV8 Large ribosomal subunit protein bL19 	UP000002861	Phocaeicola vulgatus dnLKV7	-2.0204114801981827	-1.2621035901832898	-5.835805309172533	4.703028737391511e-08	4.839568281380298e-07	7.8834708211484035	2.0	-5.906836056451764	2.989702012981933e-08	3.0872018227019986e-07
A6KWV5	BVU_0191	A6KWV5_PHOV8 ROK family transcriptional repressor, with glucokinase domain 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.7305686221374235	0.9039465149045971	-2.7449110302919326	0.006989345745743264	0.01715077917609309	-3.4499538142064763	2.0	-2.741190649794608	0.007003576554102848	0.01705451084548709
A6KWX1	glyQS	A6KWX1_PHOV8 Glycine--tRNA ligase 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.1610415112528665	-1.839795174540336	-4.380870151864852	2.5561688877738e-05	0.000138206419525397	1.8003484927991895	2.0	-4.373721062548393	2.5170498714461097e-05	0.00013609134050700152
A6KX09	BVU_0251	A6KX09_PHOV8 Glutamate dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.7029943207956972	1.102567848753211	-1.7801742249204924	0.07759383193942936	0.12564686491714702	-5.542275367935648	1.0	-1.775404274925796	0.07822263447525174	0.12666507816043301
A6KX14	mdh	A6KX14_PHOV8 Malate dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.6914319163140842	0.22232945664552028	-3.1088543898555403	0.0023489334156023196	0.0066902657105101775	-2.4550626905610367	5.0	-3.130691638671126	0.0021637690265658965	0.006054757188372991
A6KX66	BVU_0310	A6KX66_PHOV8 Methylmalonyl-CoA mutase large subunit 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.2557553349896033	-3.3533417907246705	-2.968310811360784	0.003619947384247708	0.009465272258811629	-2.8519183888379995	1.0	-2.9732755630673315	0.0035254937570804333	0.009218299250070968
A6KXA0	groEL	CH60_PHOV8 Chaperonin GroEL 	UP000002861	Phocaeicola vulgatus dnLKV7	0.061575092293446265	-0.7564967573115305	0.2743017948848451	0.7843272454947081	0.8481369197044472	-7.0710609835835925	4.0	0.27474243657064257	0.7839598591816054	0.8477396443353632
A6KXH9	guaB	A6KXH9_PHOV8 Inosine-5'-monophosphate dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.034709569410207	-1.2010556567758732	-3.0866909522641865	0.0025170969192696716	0.007033826089692349	-2.5186861901733764	1.0	-3.0389647696396684	0.002882065009253237	0.007725871747493971
A6KXJ6	BVU_0445	A6KXJ6_PHOV8 FKBP-type peptidyl-prolyl cis-transisomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.20999824285070767	-1.6737564244978231	-0.7506810580028306	0.45432313502795885	0.5683493336232113	-6.827145037855908	2.0	-0.75198094194735	0.453451730246362	0.5694925273566515
A6KXJ7	BVU_0446	A6KXJ7_PHOV8 Putative RNA-binding protein rbpA 	UP000002861	Phocaeicola vulgatus dnLKV7	0.1674487095773851	-2.2870717884296567	0.5125572574802645	0.6092090168913733	0.7197691718086967	-6.977291788146579	1.0	0.5034208054244864	0.6155391285937426	0.7272480815607552
A6KXL2	tpiA	TPIS_PHOV8 Triosephosphate isomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.21608151837301726	0.9272084823533568	-0.6249362596340154	0.5332067087006311	0.6443598204056703	-6.913439305986649	1.0	-0.6169653584844133	0.5383603423009373	0.6505187469469659
A6KXR9	BVU_0523	A6KXR9_PHOV8 phosphate acetyltransferase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.5343781058981263	-0.3789502181501834	1.8151307491394992	0.07201663261549449	0.11721074389970787	-5.480996008837284	1.0	1.7633974972356725	0.08023464400689391	0.1292669264555513
A6KXS0	ackA	ACKA_PHOV8 Acetate kinase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.42732317439480993	-0.8856238194310624	-1.6258962062325228	0.1066112670699155	0.16509220483156817	-5.799180124582024	1.0	-1.55690440741203	0.12197779834299662	0.18797544768799962
A6KYH1	rpsD	RS4_PHOV8 Small ribosomal subunit protein uS4 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.4313097818340872	0.8704120565182702	-3.2192758439326346	0.001655787696134444	0.004910207055169457	-2.132351362358775	1.0	-3.233733435974961	0.001556731612523964	0.004641097050421912
A6KYH6	rplO	RL15_PHOV8 Large ribosomal subunit protein uL15 	UP000002861	Phocaeicola vulgatus dnLKV7	0.08379663660215142	-0.2719583994497332	0.23775652258487245	0.8124779064573332	0.8756096356753016	-7.080429016575177	1.0	0.2351045971645533	0.8145056170173739	0.876467350824279
A6KYH8	rpsE	RS5_PHOV8 Small ribosomal subunit protein uS5 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.7087586084967009	-0.15981056078199196	-2.2165699122470524	0.028549011628399186	0.0529484576131357	-4.697453047156166	1.0	-2.1725130345967587	0.03167078311840926	0.058398727253020546
A6KYI0	rplF	RL6_PHOV8 Large ribosomal subunit protein uL6 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.8706025821482044	-0.9461609054844912	-2.814322462274315	0.005719565279286665	0.01459633059273957	-3.2685124741406235	2.0	-2.8345073652830695	0.005340162939680286	0.013849690876081391
A6KYI1	rpsH	RS8_PHOV8 Small ribosomal subunit protein uS8 	UP000002861	Phocaeicola vulgatus dnLKV7	0.3113713601827988	-0.4350016418017758	0.8630282649467311	0.3898540785913511	0.5034957533224332	-6.7368350728360245	1.0	0.855028946361698	0.3941427236343771	0.5090345297140336
A6KYI3	rplE	RL5_PHOV8 Large ribosomal subunit protein uL5 	UP000002861	Phocaeicola vulgatus dnLKV7	0.14478839940769017	-1.700997354309312	0.48093630502678864	0.6314428799592704	0.7324737407527536	-6.99299450470709	1.0	0.4684084705959857	0.6402941995295002	0.7375832662396947
A6KYI8	rplP	RL16_PHOV8 Large ribosomal subunit protein uL16 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5644134840924412	0.8420866753780427	-2.056344766551367	0.041931044766946396	0.07431112933697723	-5.0276345843476316	2.0	-2.0575489666700193	0.04167661071895205	0.07469010572666125
A6KYJ2	rplB	RL2_PHOV8 Large ribosomal subunit protein uL2 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.44470062903171304	2.2591660338300685	-2.4063963495169034	0.017645636197589083	0.03585323533140712	-4.2768942994637085	2.0	-2.3234857736118943	0.021739738757278672	0.04280849792328331
A6KYJ4	rplD	RL4_PHOV8 Large ribosomal subunit protein uL4 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.7282988300374398	2.9267405592311815	-2.311866039392286	0.02250083691255942	0.043766871799429605	-4.4902698307471	1.0	-2.2625209968524627	0.025361141704266482	0.048259317021993875
A6KYJ5	rplC	RL3_PHOV8 Large ribosomal subunit protein uL3 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5288151519379434	-0.09122388819303287	-2.008251285631794	0.046875976090276564	0.08126787112034892	-5.122248929594849	3.0	-2.015247729464186	0.045986309526745706	0.07972626488604283
A6KYJ8	rpsG	RS7_PHOV8 Small ribosomal subunit protein uS7 	UP000002861	Phocaeicola vulgatus dnLKV7	0.00045382917390738436	0.03687798911390762	0.0016260443530351186	0.9987053215529875	0.9987053215529875	-7.108735126534032	1.0	0.0015695604863942307	0.9987501313320228	0.9987501313320228
A6KYK3	rpoB	RPOB_PHOV8 DNA-directed RNA polymerase subunit beta 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.9081201871829419	-0.14779481069181963	-3.235579726367259	0.0015713215557085789	0.004728788455387138	-2.083900231556771	2.0	-3.241812021294618	0.0015165717611583716	0.00456402256424076
A6KYK4	rplL	RL7_PHOV8 Large ribosomal subunit protein bL12 	UP000002861	Phocaeicola vulgatus dnLKV7	0.19305130400410775	1.7443090621605857	0.9188960044411497	0.36000463968005403	0.4706618035161362	-6.687302970039677	4.0	0.9165264947450316	0.36112521723863045	0.472388344248093
A6KYK5	BVU_0815	A6KYK5_PHOV8 50S ribosomal protein L10 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.570463072951113	0.1087977416476502	-1.8619180453565498	0.06507606769569557	0.10690782164459652	-5.397214799882977	2.0	-1.8743822102482592	0.0631714799530546	0.10441296427473791
A6KYK6	rplA	RL1_PHOV8 Large ribosomal subunit protein uL1 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.09794174235775122	0.89542964700088	-0.2859565874116141	0.7754074538206136	0.8442149411903609	-7.067792513907617	2.0	-0.28931317671163737	0.7728127464051279	0.8413899867004634
A6KYK7	rplK	RL11_PHOV8 Large ribosomal subunit protein uL11 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5551637390287408	-0.16962531381181528	-1.970198492016302	0.051132891739263706	0.0872266976728616	-5.195627416303413	1.0	-1.9040393527273285	0.05916376665294355	0.0993328503278368
A6KYK9	tuf	EFTU_PHOV8 Elongation factor Tu 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.6430337038195031	1.5520885946633922	-2.9950899592527973	0.0033372523617507138	0.008871529194987314	-2.777514940121983	11.0	-3.057082899531511	0.0027247346656340847	0.007507676864515221
A6KYN0	BVU_0847	A6KYN0_PHOV8 Alkyl hydroperoxide reductase C 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.4173933041670742	0.41121130326266814	-1.7649773430124787	0.08012719127972934	0.12909380817289726	-5.5685635194821	6.0	-1.787983250014357	0.07615950329291188	0.1239534772981576
A6KYR0	BVU_0879	A6KYR0_PHOV8 Putative plasminogen binding protein 	UP000002861	Phocaeicola vulgatus dnLKV7	-1.2044909504538874	1.395882079002827	-5.189002510889146	8.781710702997107e-07	7.182989010913018e-06	5.0431561774393145	8.0	-5.2768100338486175	5.493000427138821e-07	4.735857125019686e-06
A6KZ07	pckA	A6KZ07_PHOV8 Phosphoenolpyruvate carboxykinase (ATP) 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.7406341398067079	0.9101507421479751	-3.537699707362202	0.0005760279227397165	0.0019758377134835438	-1.1495705134386567	11.0	-3.6087649599979117	0.0004408604354207597	0.0015454338340573884
A6KZ09	BVU_0978	A6KZ09_PHOV8 2-oxoglutarate synthase subunit KorB 	UP000002861	Phocaeicola vulgatus dnLKV7	1.186181029746276	-1.8462072433467231	2.82088050311972	0.0056112075989292	0.014435284064987217	-3.251164601443693	1.0	2.8245797114816122	0.005498164648929354	0.014144471959745678
A6KZ25	BVU_0996	A6KZ25_PHOV8 DNA-binding protein HU-beta 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.8231177195988828	0.5979991917683168	-3.044355123563414	0.0028697021706836886	0.007824230704684586	-2.6391392061196575	2.0	-3.043290633292325	0.0028437563986754037	0.007721849348525326
A6KZ77	BVU_1050	A6KZ77_PHOV8 3-oxoacyl-[acyl-carrier-protein] synthase 2 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.14706804106709287	-0.1742558243926137	-0.35023072117516035	0.7267833195222699	0.8163516863648032	-7.047328729608776	1.0	-0.3506608301906792	0.7264228707041979	0.8159468160374617
A6KZ78	acpP	ACP_PHOV8 Acyl carrier protein 	UP000002861	Phocaeicola vulgatus dnLKV7	0.9319611335101352	1.9053887525395417	2.6023370620737154	0.010432903591988252	0.02360351947407271	-3.8100706680953107	1.0	2.576683535282107	0.01111681495558308	0.024799048747069948
A6KZR6	BVU_1240	A6KZR6_PHOV8 Fumarate reductase flavoprotein subunit 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.0776312166245865	2.8887625951964213	-0.2172852531705757	0.8283573280104011	0.8837658449341736	-7.085092872955719	1.0	-0.2151020587480883	0.830032247895995	0.8855527995947237
A6KZR7	BVU_1241	A6KZR7_PHOV8 Fumarate reductase iron-sulfur cluster protein subunit 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5046509282814928	0.6114903216776336	-2.082492179335707	0.03943523256097978	0.07030048808743716	-4.975320017951011	2.0	-2.0658836540267633	0.040869548583544815	0.0736575480121514
A6L048	fucI	FUCI_PHOV8 L-fucose isomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5241799580237971	0.4015971277140537	-2.23905921364731	0.02700634571637035	0.05097647505042688	-4.649280633407512	2.0	-2.2150928011263407	0.028533521736778797	0.05354231431783786
A6L0U4	BVU_1627	A6L0U4_PHOV8 Pseudouridine synthase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.6281446226834144	-2.8060276055377114	-2.1760155202962337	0.03152574895649005	0.05779720642023176	-4.7831887468501435	2.0	-2.1837166301771838	0.030817563736459545	0.057490075040529796
A6L0V0	rpsI	RS9_PHOV8 Small ribosomal subunit protein uS9 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.17994679465129798	0.4567590074124093	-0.4962147250459294	0.6206561892719087	0.7273106340484148	-6.985531648463083	1.0	-0.4918147619225678	0.6236979621082788	0.7287899264195639
A6L0V1	rpsB	RS2_PHOV8 Small ribosomal subunit protein uS2 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.20594558325967716	0.5415636151048702	-0.7747100481026945	0.4400441951990608	0.5548383330770766	-6.808875462495205	1.0	-0.7430119308290947	0.4588445158056552	0.5717632833672032
